exec_time,avg_latency,package_energy,e_cores,st_cores,ht_cores,Solutions
5.895118474960327,0.8465,730.659363,19.0,0.0,2.0,"5,22,4,29,7,28,28,20,16,25,25,21,6,24,23,23,23,17,17,17,17,17,17"
5.899799823760986,0.8465,729.542603,19.0,0.0,2.0,"5,22,4,29,7,28,28,20,16,26,26,21,6,24,23,23,23,17,17,17,17,17,17"
5.904257774353027,0.8465,738.78894,18.0,1.0,2.0,"5,22,4,15,7,28,28,20,16,25,25,21,6,24,23,23,23,17,17,17,17,17,17"
5.912487506866455,0.0,744.53479,19.0,4.0,0.0,"8,23,23,23,24,24,24,18,27,14,16,16,29,17,17,21,21,3,3,20,17,17,17"
5.928797483444214,0.8465,850.091431,13.0,0.0,5.0,"28,25,25,3,21,22,5,29,20,10,12,19,30,13,27,6,2,31,4,11,7,24,18"
5.935523509979248,0.0,771.027039,7.0,14.0,1.0,"6,12,0,0,0,0,0,23,14,22,4,4,1,28,17,2,2,2,2,2,17,17,17"
5.941434621810913,0.0,740.74054,18.0,5.0,0.0,"8,23,23,23,24,24,24,18,27,14,16,16,29,17,17,21,21,3,3,10,17,17,17"
5.9503819942474365,0.0,731.792847,20.0,3.0,0.0,"31,23,23,23,24,24,24,18,27,14,16,16,29,17,17,21,21,3,3,20,17,17,17"
6.004902124404907,0.8465,696.386536,15.0,8.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,18,1,1,1,1,1,1,1,1"
6.0049519538879395,0.8465,708.530823,14.0,9.0,0.0,"21,21,21,21,21,26,26,20,20,24,24,16,19,31,1,1,1,1,1,1,1,1,1"
6.01399302482605,0.8465,691.789917,14.0,9.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,7,7,7,7,7,7,7,7,7"
6.0163726806640625,0.8465,693.008362,13.0,10.0,0.0,"22,22,22,22,22,26,26,20,20,24,2,16,19,31,1,1,1,1,1,1,1,1,1"
6.018523216247559,0.8465,707.14032,12.0,11.0,0.0,"22,22,22,22,22,6,6,20,20,24,24,16,19,31,1,1,1,1,1,1,1,1,1"
6.031233072280884,0.0,866.247498,9.0,12.0,1.0,"7,22,15,14,14,14,14,4,9,9,9,9,0,17,17,2,25,12,26,28,17,17,17"
6.03296160697937,0.0,725.02002,19.0,4.0,0.0,"22,26,26,26,24,24,24,18,14,14,16,16,29,17,17,21,28,3,3,20,17,17,17"
6.035322904586792,0.0,834.954773,11.0,6.0,3.0,"7,28,15,14,25,25,25,12,9,9,9,9,11,17,17,2,6,23,30,8,17,17,17"
6.0380332469940186,0.0,800.440735,22.0,1.0,0.0,"31,22,22,22,24,24,24,27,27,14,16,18,29,17,17,21,23,23,23,19,17,17,17"
6.040734052658081,0.0,825.618347,9.0,12.0,1.0,"4,4,4,4,4,4,4,5,5,27,14,14,14,17,17,30,3,23,20,11,17,17,17"
6.04155158996582,0.8465,738.895569,18.0,5.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,1,1,1,1,25,25,25,25,8"
6.053650617599487,0.8465,691.480957,14.0,9.0,0.0,"22,22,22,22,22,26,26,20,20,24,21,16,19,31,1,1,1,1,1,1,1,1,1"
6.053754806518555,0.8465,686.366028,13.0,8.0,1.0,"22,22,22,22,22,26,26,20,20,0,0,16,19,31,18,1,1,1,1,1,1,1,1"
6.054563522338867,0.0,724.636047,22.0,1.0,0.0,"22,22,22,22,24,24,24,27,27,14,16,18,29,17,17,21,23,23,23,19,17,17,17"
6.063347816467285,0.0,762.343811,14.0,9.0,0.0,"18,25,4,4,4,4,4,26,26,27,14,14,14,17,17,30,3,23,20,22,17,17,17"
6.069608926773071,0.8465,713.481506,18.0,5.0,0.0,"22,22,22,22,22,26,26,20,20,25,25,4,17,1,1,1,1,28,28,28,28,28,28"
6.07059645652771,0.8465,711.900269,18.0,5.0,0.0,"22,22,22,22,22,18,18,20,20,25,25,4,17,1,1,1,1,28,28,28,28,28,28"
6.07647705078125,0.8465,712.342163,20.0,3.0,0.0,"22,22,22,22,22,26,26,20,20,25,25,4,17,30,30,1,1,28,28,28,28,28,28"
6.078327417373657,0.0,747.651062,19.0,2.0,1.0,"31,26,26,13,24,24,24,27,27,14,16,16,29,17,17,21,28,15,15,20,17,17,17"
6.087684631347656,0.8465,710.592529,21.0,2.0,0.0,"22,22,22,22,22,26,26,20,20,25,25,18,17,30,30,1,1,28,28,28,28,28,28"
6.088243722915649,0.0,842.168213,10.0,5.0,4.0,"7,28,15,14,25,25,3,12,9,9,9,9,11,17,17,2,6,23,30,8,17,17,17"
6.099910259246826,0.0,853.440308,11.0,8.0,2.0,"6,0,0,26,26,26,11,11,27,19,9,9,14,2,17,10,13,23,30,7,17,17,17"
6.107664108276367,0.0,735.30249,18.0,5.0,0.0,"22,26,26,26,24,24,12,18,14,14,16,16,29,17,17,21,28,3,3,20,17,17,17"
6.125446557998657,0.0,764.331604,21.0,2.0,0.0,"31,26,26,13,24,24,24,27,27,14,16,16,29,17,17,21,28,23,23,20,17,17,17"
6.13000750541687,0.8465,708.606445,21.0,2.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,31,5,12,28,28,28,28,28,28"
6.140994310379028,0.0,762.781372,21.0,2.0,0.0,"26,26,26,13,24,24,24,27,27,14,16,16,29,17,17,21,28,23,23,20,17,17,17"
6.141287565231323,0.8465,732.936279,6.0,17.0,0.0,"1,1,1,1,4,4,4,4,17,27,22,22,7,2,2,2,2,2,2,2,2,19,19"
6.156575679779053,0.0,826.505005,6.0,15.0,1.0,"6,0,15,15,15,15,15,15,9,13,13,19,10,10,17,2,2,2,30,11,17,17,17"
6.162792205810547,0.8465,722.686951,19.0,4.0,0.0,"19,19,19,19,19,26,26,20,20,25,25,23,17,30,10,13,13,13,21,21,21,21,21"
6.162878751754761,0.8465,699.98761,17.0,4.0,1.0,"13,13,13,13,13,26,26,20,20,24,24,16,19,31,31,23,12,28,28,28,28,28,28"
6.167834997177124,0.1025,817.946289,6.0,15.0,1.0,"6,0,15,15,15,15,15,26,9,9,9,9,7,7,17,2,2,2,30,11,17,17,31"
6.187762260437012,0.8465,709.199951,20.0,3.0,0.0,"19,19,19,19,19,26,26,20,20,25,25,23,17,30,30,13,13,13,21,21,21,21,21"
6.201212644577026,0.8465,705.251404,16.0,7.0,0.0,"22,27,27,27,27,26,26,20,20,24,24,16,19,31,31,23,1,1,1,1,1,1,1"
6.210230350494385,0.8465,703.332458,18.0,3.0,1.0,"22,13,13,13,13,26,26,20,20,24,24,16,19,31,31,23,12,28,28,28,28,28,28"
6.2105958461761475,0.0,778.052856,17.0,4.0,1.0,"31,26,0,13,9,9,9,27,27,25,16,16,29,17,17,21,23,23,23,12,17,17,17"
6.224422931671143,0.0,844.722107,4.0,15.0,2.0,"6,0,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,8,11,17,17,17"
6.234996557235718,0.8465,704.115173,16.0,7.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,31,23,1,1,1,1,1,1,1"
6.262137413024902,0.8465,697.952271,19.0,4.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,31,23,1,1,1,1,27,27,27"
6.2737157344818115,0.0,795.706604,6.0,17.0,0.0,"26,15,15,15,0,0,0,0,0,9,11,11,11,17,17,12,12,12,6,6,17,17,17"
6.2794458866119385,0.0,751.297913,21.0,2.0,0.0,"31,26,26,22,22,22,22,25,27,24,16,18,29,17,17,11,1,23,23,20,17,17,17"
6.279812812805176,0.0,842.121216,5.0,14.0,2.0,"14,0,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,30,11,17,17,17"
6.288699388504028,0.0,842.495972,4.0,17.0,1.0,"6,0,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,2,11,17,17,17"
6.298359632492065,0.0,803.672974,4.0,17.0,1.0,"6,15,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,2,11,17,17,17"
6.301313638687134,0.0,956.73175,5.0,16.0,1.0,"6,0,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,30,11,17,17,17"
6.302594184875488,0.0,850.681946,5.0,16.0,1.0,"25,0,15,15,15,15,15,15,9,13,13,13,10,10,17,2,2,2,4,11,17,17,17"
6.303999662399292,0.0,791.639832,6.0,17.0,0.0,"26,15,15,15,0,0,0,0,0,9,11,11,11,29,17,12,12,12,6,6,17,17,17"
6.3065431118011475,0.8465,733.172119,18.0,1.0,2.0,"22,22,22,22,22,27,3,20,20,24,24,16,19,13,13,23,12,28,28,28,28,28,2"
6.325971603393555,0.1095,930.033508,16.0,3.0,2.0,"6,8,18,28,28,28,14,16,27,25,9,2,15,17,17,21,23,23,30,0,17,24,31"
6.354326009750366,0.0,794.972839,17.0,2.0,2.0,"31,0,26,26,26,13,13,12,27,19,19,1,1,17,17,21,25,23,30,20,17,17,17"
6.390861749649048,0.0,780.777893,12.0,9.0,1.0,"18,25,4,4,4,4,4,12,12,27,5,5,5,17,17,30,3,23,20,22,17,17,17"
6.420976400375366,0.8465,709.886414,22.0,1.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,31,23,13,28,28,28,28,28,28"
6.4247095584869385,0.8465,703.7052,22.0,1.0,0.0,"22,22,22,22,22,26,26,20,20,24,24,16,19,31,31,23,13,28,28,28,29,29,29"
6.429357528686523,0.0,783.290405,20.0,1.0,1.0,"31,26,26,22,22,22,22,25,1,14,16,18,29,17,17,21,28,23,0,20,17,17,17"
6.437978029251099,0.0,735.429504,21.0,2.0,0.0,"31,26,26,22,22,22,22,25,27,24,16,7,29,17,17,21,1,23,23,20,17,17,17"
6.509413480758667,0.8465,695.35199,22.0,1.0,0.0,"22,22,22,22,22,26,26,20,20,27,27,29,19,31,31,1,18,18,18,18,18,18,18"
6.51136589050293,0.0,719.806335,23.0,0.0,0.0,"31,26,26,22,22,22,22,25,27,24,16,18,29,17,17,21,21,23,23,20,17,17,17"
6.5455286502838135,0.0,715.307495,23.0,0.0,0.0,"31,26,26,22,22,22,22,27,27,24,16,18,29,17,17,21,21,23,23,20,17,17,17"
6.622398853302002,0.8465,699.409607,17.0,4.0,1.0,"10,5,5,5,5,4,30,30,17,27,28,28,22,18,19,19,19,25,25,25,25,25,25"
6.7796642780303955,0.8465,700.41156,23.0,0.0,0.0,"22,22,22,22,22,26,26,20,20,27,27,29,19,31,31,23,18,18,18,18,18,18,18"
6.792316198348999,0.0,777.971375,21.0,0.0,1.0,"31,26,26,22,22,22,22,25,1,19,16,18,29,17,17,21,28,23,0,20,17,17,17"
6.801126718521118,0.0,769.134094,4.0,15.0,2.0,"6,0,0,0,0,0,0,7,7,13,13,13,13,1,17,2,2,2,2,11,17,17,17"
6.869958877563477,0.1025,868.874207,9.0,6.0,4.0,"18,15,15,28,28,28,1,12,16,6,6,6,6,9,17,10,13,0,14,11,17,17,31"
6.906413793563843,0.1095,828.091187,3.0,18.0,1.0,"6,0,15,15,15,15,15,14,14,13,13,13,13,4,17,2,2,2,2,24,17,8,8"
6.924318790435791,0.8465,699.186279,18.0,3.0,1.0,"29,5,5,5,5,4,30,30,17,27,28,28,20,18,25,25,25,25,25,25,25,25,25"
6.926121711730957,0.1025,892.070251,6.0,13.0,2.0,"18,8,15,15,15,15,15,12,12,12,12,12,7,7,17,10,22,0,9,11,17,17,31"
6.963474988937378,0.0,819.652832,10.0,7.0,3.0,"7,7,15,14,28,28,28,12,9,1,1,1,1,21,17,2,6,23,27,8,17,17,17"
7.10113263130188,0.8465,705.681702,21.0,2.0,0.0,"22,22,22,22,22,26,26,20,20,27,27,27,19,31,31,23,16,16,16,16,16,13,13"
7.120764970779419,0.8465,693.002563,23.0,0.0,0.0,"22,22,22,22,22,26,26,20,20,27,27,27,19,31,31,23,16,16,16,16,16,16,16"
7.189846754074097,0.1095,864.358704,16.0,3.0,2.0,"31,0,18,26,25,25,25,12,27,19,9,16,14,17,17,21,28,23,30,15,17,1,1"
7.2158894538879395,0.1095,856.927856,16.0,3.0,2.0,"6,8,18,28,28,28,14,16,27,25,9,2,15,20,17,21,23,23,30,0,17,24,31"
7.566591024398804,0.0,808.063171,13.0,4.0,3.0,"4,27,21,28,26,26,12,12,16,16,23,23,1,1,17,10,13,0,14,11,17,17,17"
7.618135452270508,0.0,790.103516,5.0,16.0,1.0,"15,15,15,15,15,15,15,15,23,9,1,1,1,1,17,8,8,8,6,6,17,17,17"
7.633864402770996,0.1025,886.018066,6.0,13.0,2.0,"6,29,15,15,15,15,15,12,9,9,9,7,7,7,17,2,13,0,30,11,17,17,31"
7.637017250061035,0.1025,876.909973,5.0,18.0,0.0,"6,0,15,15,15,15,15,15,9,9,9,3,3,3,17,12,12,12,30,11,17,17,21"
7.649364948272705,0.0,850.649231,15.0,2.0,3.0,"30,27,15,28,22,22,12,12,16,16,23,23,26,29,17,10,13,7,14,11,17,17,17"
7.661520719528198,0.0,872.637207,8.0,7.0,4.0,"30,15,27,27,27,12,1,3,3,3,9,9,9,9,17,10,13,0,14,11,17,17,17"
7.683262348175049,0.1095,827.897827,3.0,14.0,3.0,"6,23,15,15,15,15,15,9,9,9,9,0,0,0,17,10,13,14,14,11,17,7,7"
7.808300733566284,0.0,865.854248,5.0,12.0,3.0,"18,15,15,15,15,15,1,3,3,3,9,9,9,9,17,10,13,0,14,11,17,17,17"
7.9622743129730225,0.0,958.228577,12.0,5.0,3.0,"6,8,18,26,5,25,12,2,13,19,9,9,9,9,17,21,28,3,30,20,17,17,17"
8.06375241279602,0.1095,886.100891,12.0,5.0,3.0,"6,8,18,26,1,1,15,14,27,27,3,2,2,9,17,21,28,23,30,11,17,24,31"
8.154446601867676,0.0,905.765625,5.0,18.0,0.0,"26,15,15,15,15,15,15,15,15,9,11,11,11,11,17,2,2,2,6,6,17,17,17"
8.169903993606567,0.0,851.998291,5.0,18.0,0.0,"26,15,15,15,15,15,15,15,15,9,11,11,11,11,17,3,3,3,6,6,17,17,17"
8.175176858901978,0.0,888.183594,4.0,19.0,0.0,"15,15,15,15,15,15,15,15,15,9,11,11,11,11,17,2,2,2,6,6,17,17,17"
8.20973014831543,0.0,811.903137,6.0,15.0,1.0,"26,15,15,15,15,15,15,15,15,9,1,1,1,1,17,8,8,8,6,23,17,17,17"
8.370323896408081,0.0,821.532471,14.0,5.0,2.0,"6,5,3,26,30,4,4,12,7,19,24,24,24,17,17,8,8,27,20,20,17,17,17"
8.457683324813843,0.0,832.200012,5.0,14.0,2.0,"6,0,1,1,1,1,1,1,9,9,9,3,3,3,17,2,2,2,30,11,17,17,17"
8.51284909248352,0.0,834.440369,16.0,3.0,2.0,"6,5,3,26,26,4,4,12,7,19,25,25,25,17,17,21,28,18,20,20,17,17,17"
8.532437086105347,0.0,846.644043,11.0,8.0,2.0,"7,22,15,14,14,14,14,4,9,9,9,20,20,6,17,2,25,23,30,28,17,17,17"
8.749939680099487,0.0,822.777283,14.0,3.0,3.0,"6,5,3,26,26,4,4,12,7,19,24,24,24,2,17,21,8,27,20,20,17,17,17"
8.851194381713867,0.0,812.86438,15.0,2.0,3.0,"6,5,3,26,26,4,4,12,7,19,25,25,25,2,17,21,28,27,20,20,17,17,17"
9.075429916381836,0.0,911.620605,6.0,11.0,3.0,"7,7,15,14,14,14,14,12,9,9,9,9,9,6,17,2,25,23,8,8,17,17,17"
9.236845970153809,0.0,774.959412,9.0,12.0,1.0,"15,15,15,15,15,15,15,15,27,27,14,14,14,14,17,21,2,23,30,11,17,17,17"
9.479186296463013,0.0,906.788879,6.0,13.0,2.0,"6,24,15,15,10,10,10,23,14,9,9,9,9,9,17,2,2,2,11,11,17,17,17"
9.598302841186523,0.1095,876.889465,2.0,21.0,0.0,"6,15,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,2,1,17,8,8"
9.622186422348022,0.0,843.204163,5.0,18.0,0.0,"6,15,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,30,11,17,17,17"
9.625007629394531,0.1095,855.639832,3.0,20.0,0.0,"6,23,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,2,1,17,8,8"
9.643179416656494,0.1095,892.354675,2.0,19.0,1.0,"6,15,15,15,15,15,15,15,15,13,13,13,13,13,17,7,7,7,7,1,17,8,8"
9.646185398101807,0.1095,877.002197,2.0,19.0,1.0,"6,0,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,2,1,17,8,8"
9.678788661956787,0.1095,885.291626,2.0,17.0,2.0,"6,0,15,15,15,15,15,15,15,13,13,13,13,13,17,7,7,7,7,1,17,8,8"
9.702131271362305,0.1095,882.489258,4.0,19.0,0.0,"6,0,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,26,24,17,8,8"
9.71427607536316,0.1095,872.599487,4.0,19.0,0.0,"6,0,15,15,15,15,15,15,15,13,13,13,13,13,17,2,2,2,2,24,17,8,16"
9.78353214263916,0.1095,858.875671,3.0,16.0,2.0,"6,0,15,15,15,15,15,14,14,13,13,13,13,13,17,2,2,2,2,24,17,7,7"
9.816678762435913,0.0,888.914062,6.0,11.0,3.0,"7,7,15,14,14,14,14,12,9,1,1,1,1,1,17,2,6,23,27,8,17,17,17"
10.051670551300049,0.0,788.483704,11.0,10.0,1.0,"30,30,3,3,3,3,3,3,3,22,21,21,29,29,17,2,2,2,2,2,17,17,17"
10.10459280014038,0.0,840.297913,12.0,5.0,3.0,"4,31,15,28,1,1,12,12,16,16,23,23,26,26,17,10,13,7,14,11,17,17,17"
10.142800331115723,0.0,787.776428,11.0,10.0,1.0,"6,6,3,3,3,3,3,23,23,22,21,21,29,29,17,2,2,2,2,2,17,17,17"
10.162641525268555,0.1025,841.09137,11.0,4.0,4.0,"18,15,15,15,15,15,1,12,16,16,20,20,24,24,17,10,13,0,14,11,17,17,31"
10.346687316894531,0.1025,934.991882,10.0,3.0,5.0,"18,8,15,15,15,4,1,12,16,16,16,16,26,9,17,10,13,0,14,11,17,17,31"
10.38518762588501,0.0,827.687073,16.0,3.0,2.0,"30,27,28,28,22,22,12,12,16,16,23,23,26,26,17,10,13,7,4,11,17,17,17"
10.396298170089722,0.0,825.256653,16.0,3.0,2.0,"30,27,28,28,22,22,12,12,16,16,23,23,26,26,17,10,13,7,14,11,17,17,17"
10.423290014266968,0.1025,841.200806,17.0,0.0,3.0,"18,18,18,18,18,18,1,12,16,16,20,20,24,24,17,10,13,0,29,11,17,17,31"
10.528898477554321,0.1025,831.295349,16.0,1.0,3.0,"18,18,18,18,18,18,1,12,16,16,20,20,24,24,17,10,13,0,14,11,17,17,31"
10.650148868560791,0.0,870.520325,16.0,1.0,3.0,"6,8,28,28,28,3,1,24,29,25,9,2,17,17,17,21,23,23,23,0,17,17,17"
10.735170841217041,0.1095,869.12677,18.0,1.0,2.0,"6,8,28,28,28,3,24,24,27,25,9,2,17,17,17,21,23,23,23,23,17,31,31"
10.809251070022583,0.1095,942.560059,15.0,0.0,4.0,"6,8,19,28,28,3,1,16,7,25,9,2,17,17,17,21,23,23,23,0,17,24,31"
10.898256778717041,0.1095,890.508545,15.0,0.0,4.0,"6,8,19,28,22,3,1,16,7,25,9,2,17,17,17,21,23,23,23,0,17,24,31"
11.291407346725464,0.0,957.236023,18.0,1.0,2.0,"31,26,26,26,26,26,26,26,8,19,14,9,29,17,17,21,15,23,1,20,17,17,17"
11.490906953811646,0.1025,1029.687561,4.0,13.0,3.0,"6,23,15,15,15,15,15,12,9,9,9,9,9,9,17,10,1,0,14,11,17,17,2"
11.53429913520813,0.1025,985.374756,3.0,14.0,3.0,"6,15,15,15,15,15,15,12,9,9,9,9,9,9,17,10,13,0,14,11,17,17,2"
11.668004035949707,0.1095,1007.099548,3.0,12.0,4.0,"6,23,15,15,15,15,15,12,9,9,9,9,9,9,17,10,13,14,14,11,17,7,7"
11.801961421966553,0.1025,1001.904053,5.0,10.0,4.0,"6,23,15,15,15,15,15,12,9,9,9,9,9,9,17,10,13,8,14,11,17,17,31"
12.02055025100708,0.1025,1006.362244,4.0,11.0,4.0,"6,23,15,8,8,8,8,12,9,9,9,9,9,9,17,10,13,0,14,11,17,17,2"
12.273071050643921,0.1025,936.9823,18.0,1.0,2.0,"18,18,18,18,18,18,29,16,16,16,16,16,12,12,17,10,13,26,19,11,17,17,31"
12.935052871704102,0.0,967.567017,11.0,4.0,4.0,"8,27,15,15,15,15,1,12,16,16,23,23,23,23,17,10,13,0,14,11,17,17,17"
12.956271409988403,0.1025,891.60553,14.0,1.0,4.0,"4,27,15,28,28,28,1,12,16,16,23,23,23,23,17,10,13,0,14,11,17,17,31"
15.326464891433716,0.1025,1010.620667,12.0,3.0,4.0,"15,15,15,28,28,28,1,12,16,16,16,16,16,9,17,10,13,0,14,11,17,17,31"
15.345795154571533,0.1025,978.587219,13.0,2.0,4.0,"18,15,15,28,28,28,1,12,16,16,16,16,16,9,17,10,13,0,14,11,17,17,31"
15.393341302871704,0.1025,973.309387,12.0,1.0,5.0,"18,8,15,15,29,29,1,12,16,16,16,16,16,9,17,10,13,0,14,11,17,17,31"
16.61009383201599,0.0,978.169189,14.0,1.0,4.0,"27,9,18,3,1,30,24,21,8,17,17,17,17,17,17,2,2,0,10,11,17,17,17"
20.53491973876953,0.0,1030.6604,17.0,0.0,3.0,"27,25,22,10,16,13,31,8,17,17,17,17,17,17,17,28,9,20,12,11,17,17,17"
20.576114416122437,0.0,1034.651001,19.0,0.0,2.0,"18,10,21,16,8,28,29,31,17,17,17,17,17,17,17,23,9,20,26,11,17,17,17"
